locus_tag	ftype	length_bp	gene	EC_number	COG	product
JKMCHIPE_02474	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
JKMCHIPE_02475	CDS	936	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
JKMCHIPE_02476	CDS	108				hypothetical protein
JKMCHIPE_02477	CDS	1650	mutS_2			DNA mismatch repair protein MutS
JKMCHIPE_02478	CDS	897	phoR_2	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
JKMCHIPE_02479	CDS	660	arlR_2		COG0745	Response regulator ArlR
JKMCHIPE_02480	CDS	783				hypothetical protein
JKMCHIPE_02481	CDS	918	bcrA_2			Bacitracin transport ATP-binding protein BcrA
JKMCHIPE_02482	CDS	216				hypothetical protein
JKMCHIPE_02483	CDS	393	rpsI		COG0103	30S ribosomal protein S9
JKMCHIPE_02484	CDS	444	rplM			50S ribosomal protein L13
JKMCHIPE_02485	CDS	468	dps_1	1.16.-.-	COG0783	DNA protection during starvation protein
JKMCHIPE_02486	CDS	1539	xylB_3	2.7.1.17	COG1070	Xylulose kinase
JKMCHIPE_02487	CDS	687	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
JKMCHIPE_02488	CDS	528	msrA_3	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
JKMCHIPE_02489	CDS	678	yvdM_2	5.4.2.6	COG0637	Beta-phosphoglucomutase
JKMCHIPE_02490	CDS	1131	glxK	2.7.1.31		Glycerate kinase
JKMCHIPE_02491	CDS	2184	ycjT	2.4.1.230	COG1554	Kojibiose phosphorylase
JKMCHIPE_02492	CDS	630	rifL	1.1.1.-		Putative UDP-kanosamine synthase oxidoreductase subunit
JKMCHIPE_02493	CDS	396	afr	1.1.1.292		1,5-anhydro-D-fructose reductase
JKMCHIPE_02494	CDS	828	iolE_2	4.2.1.44		Inosose dehydratase
JKMCHIPE_02495	CDS	144				hypothetical protein
JKMCHIPE_02496	CDS	678	tdh	1.1.1.103		L-threonine 3-dehydrogenase
JKMCHIPE_02497	CDS	837	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
JKMCHIPE_02498	CDS	870	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
JKMCHIPE_02499	CDS	1284				hypothetical protein
JKMCHIPE_02500	CDS	1686	ycjM	2.4.1.352	COG0366	Glucosylglycerate phosphorylase
JKMCHIPE_02501	CDS	1026	purR_2		COG1609	HTH-type transcriptional repressor PurR
JKMCHIPE_02502	CDS	3654	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
JKMCHIPE_02503	CDS	3618	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
JKMCHIPE_02504	CDS	969				hypothetical protein
JKMCHIPE_02505	CDS	906				hypothetical protein
JKMCHIPE_02506	CDS	807	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
JKMCHIPE_02507	CDS	969	birA_2	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JKMCHIPE_02508	CDS	525				hypothetical protein
JKMCHIPE_02509	CDS	1812				hypothetical protein
JKMCHIPE_02510	CDS	987	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
JKMCHIPE_02511	CDS	567				hypothetical protein
JKMCHIPE_02512	CDS	417				hypothetical protein
JKMCHIPE_02513	CDS	1935	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
JKMCHIPE_02514	CDS	957				hypothetical protein
JKMCHIPE_02515	CDS	1104	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
JKMCHIPE_02516	CDS	954	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
JKMCHIPE_02517	CDS	1347	gor	1.8.1.7	COG1249	Glutathione reductase
JKMCHIPE_02518	CDS	1251				hypothetical protein
JKMCHIPE_02519	CDS	924	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
JKMCHIPE_02520	CDS	2493	clpC_1		COG0542	Negative regulator of genetic competence ClpC/MecB
JKMCHIPE_02521	CDS	468	ctsR		COG4463	Transcriptional regulator CtsR
JKMCHIPE_02522	tRNA	77				tRNA-Arg(acg)
JKMCHIPE_02523	tRNA	74				tRNA-Pro(tgg)
JKMCHIPE_02524	tRNA	76				tRNA-Arg(acg)
JKMCHIPE_02525	tRNA	86				tRNA-Leu(taa)
JKMCHIPE_02526	tRNA	72				tRNA-Gly(gcc)
JKMCHIPE_02527	tRNA	76				tRNA-Thr(tgt)
JKMCHIPE_02528	tRNA	84				tRNA-Leu(tag)
JKMCHIPE_02529	tRNA	75				tRNA-Lys(ttt)
JKMCHIPE_02530	tRNA	75				tRNA-Val(tac)
JKMCHIPE_02531	rRNA	111				5S ribosomal RNA
JKMCHIPE_02532	rRNA	2911				23S ribosomal RNA
JKMCHIPE_02533	rRNA	1558				16S ribosomal RNA
JKMCHIPE_02534	CDS	690	srrA_2		COG0745	Transcriptional regulatory protein SrrA
JKMCHIPE_02535	CDS	1209	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
JKMCHIPE_02536	CDS	1272	serS	6.1.1.11		Serine--tRNA ligase
JKMCHIPE_02537	CDS	1485	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
JKMCHIPE_02538	CDS	696				hypothetical protein
JKMCHIPE_02539	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
JKMCHIPE_02540	CDS	192				hypothetical protein
JKMCHIPE_02541	CDS	891	spo0J		COG1475	Stage 0 sporulation protein J
JKMCHIPE_02542	CDS	768	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
JKMCHIPE_02543	CDS	714	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
JKMCHIPE_02544	CDS	1902	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
JKMCHIPE_02545	CDS	1398	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
JKMCHIPE_02546	CDS	339				hypothetical protein
JKMCHIPE_02547	CDS	759				hypothetical protein
JKMCHIPE_02548	CDS	819	misCA		COG0706	Membrane protein insertase MisCA
JKMCHIPE_02549	CDS	357	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
JKMCHIPE_02550	CDS	135	rpmH			50S ribosomal protein L34
JKMCHIPE_02551	CDS	288				hypothetical protein
JKMCHIPE_02552	CDS	330				hypothetical protein
JKMCHIPE_02553	CDS	273				hypothetical protein
JKMCHIPE_02554	CDS	264				hypothetical protein
JKMCHIPE_02555	CDS	927				hypothetical protein
JKMCHIPE_02556	CDS	645				IS6 family transposase IS1216E
JKMCHIPE_02557	CDS	225	rssB			Regulator of RpoS
JKMCHIPE_02558	CDS	255				hypothetical protein
JKMCHIPE_02559	CDS	822				IS3 family transposase ISBce13
JKMCHIPE_02560	CDS	156	resE	2.7.13.3		Sensor histidine kinase ResE
JKMCHIPE_02561	CDS	1209	pgl_2	3.1.1.31		6-phosphogluconolactonase
JKMCHIPE_02562	CDS	207				hypothetical protein
JKMCHIPE_02563	CDS	267				hypothetical protein
JKMCHIPE_02564	CDS	1179				IS256 family transposase ISEf1
JKMCHIPE_02565	CDS	834				hypothetical protein
JKMCHIPE_02566	CDS	1293				ISL3 family transposase IS1251
JKMCHIPE_02567	CDS	588	ydhK			putative protein YdhK
JKMCHIPE_02568	CDS	207				hypothetical protein
JKMCHIPE_02569	CDS	1395	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
JKMCHIPE_02570	CDS	681	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JKMCHIPE_02571	CDS	1509	mco	1.-.-.-		Multicopper oxidase mco
JKMCHIPE_02572	CDS	225				hypothetical protein
JKMCHIPE_02573	CDS	210				hypothetical protein
JKMCHIPE_02574	CDS	2451	copA_2	7.2.2.8	COG2217	Copper-exporting P-type ATPase
JKMCHIPE_02575	CDS	360				hypothetical protein
JKMCHIPE_02576	CDS	615				hypothetical protein
JKMCHIPE_02577	CDS	804	lgt_2	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
JKMCHIPE_02578	CDS	225				hypothetical protein
JKMCHIPE_02579	CDS	180				hypothetical protein
JKMCHIPE_02580	CDS	732				IS1182 family transposase ISP2
JKMCHIPE_02581	CDS	750				IS1182 family transposase ISP2
JKMCHIPE_02582	CDS	1284				hypothetical protein
JKMCHIPE_02583	CDS	408				hypothetical protein
JKMCHIPE_02584	CDS	1500				hypothetical protein
JKMCHIPE_02585	CDS	537	strA_2	3.4.22.-	COG3764	Sortase A
JKMCHIPE_02586	CDS	207				hypothetical protein
JKMCHIPE_02587	CDS	192				hypothetical protein
JKMCHIPE_02588	CDS	837				IS3 family transposase IS1485
JKMCHIPE_02589	CDS	291				IS3 family transposase IS1485
JKMCHIPE_02590	CDS	543				hypothetical protein
JKMCHIPE_02591	CDS	552	xerC_9			Tyrosine recombinase XerC
JKMCHIPE_02592	CDS	618	mntP			manganese efflux pump MntP
JKMCHIPE_02593	CDS	363	cadC			Cadmium resistance transcriptional regulatory protein CadC
JKMCHIPE_02594	CDS	219				hypothetical protein
JKMCHIPE_02595	CDS	1005	copA_3	7.2.2.8	COG2217	Copper-exporting P-type ATPase
JKMCHIPE_02596	CDS	633	cadA_3	3.6.3.3		Cadmium-transporting ATPase
JKMCHIPE_02597	CDS	234	copZ_3			Copper chaperone CopZ
JKMCHIPE_02598	CDS	855	lgt_3	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
JKMCHIPE_02599	CDS	339				hypothetical protein
JKMCHIPE_02600	CDS	705	fixK		COG0664	Nitrogen fixation regulation protein FixK
JKMCHIPE_02601	CDS	573	dps_2	1.16.-.-		DNA protection during starvation protein
JKMCHIPE_02602	CDS	234				IS256 family transposase ISEnfa4
JKMCHIPE_02603	CDS	855				IS256 family transposase IS256
JKMCHIPE_02604	CDS	360				hypothetical protein
JKMCHIPE_02605	CDS	819	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
JKMCHIPE_02606	CDS	432	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
JKMCHIPE_02607	CDS	300				hypothetical protein
JKMCHIPE_02608	CDS	651	murI_2	5.1.1.3		Glutamate racemase
JKMCHIPE_02609	CDS	588				ISL3 family transposase ISEfa11
JKMCHIPE_02610	CDS	228				ISL3 family transposase ISEfa11
JKMCHIPE_02611	CDS	393				hypothetical protein
JKMCHIPE_02612	CDS	891	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
JKMCHIPE_02613	CDS	426	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JKMCHIPE_02614	CDS	675				IS6 family transposase ISLmo3
JKMCHIPE_02615	CDS	405				hypothetical protein
JKMCHIPE_02616	CDS	564	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
JKMCHIPE_02617	CDS	2484				hypothetical protein
JKMCHIPE_02618	CDS	546				hypothetical protein
JKMCHIPE_02619	CDS	411				IS6 family transposase ISLmo3
JKMCHIPE_02620	CDS	954			COG2826	IS30 family transposase IS1252
JKMCHIPE_02621	CDS	681				IS6 family transposase IS1216E
JKMCHIPE_02622	CDS	318				hypothetical protein
JKMCHIPE_02623	CDS	255				hypothetical protein
JKMCHIPE_02624	CDS	1041				hypothetical protein
JKMCHIPE_02625	CDS	333				hypothetical protein
JKMCHIPE_02626	CDS	342				hypothetical protein
JKMCHIPE_02627	CDS	240				hypothetical protein
JKMCHIPE_02628	CDS	210				hypothetical protein
JKMCHIPE_02629	CDS	672				hypothetical protein
JKMCHIPE_02630	CDS	1977				hypothetical protein
JKMCHIPE_02631	CDS	753	srtA	3.4.22.-		Sortase A
JKMCHIPE_02632	CDS	756				hypothetical protein
JKMCHIPE_02633	CDS	261				hypothetical protein
JKMCHIPE_02634	CDS	2091				hypothetical protein
JKMCHIPE_02635	CDS	435				hypothetical protein
JKMCHIPE_02636	CDS	243				hypothetical protein
JKMCHIPE_02637	CDS	303				hypothetical protein
JKMCHIPE_02638	CDS	2061				hypothetical protein
JKMCHIPE_02639	CDS	2610				hypothetical protein
JKMCHIPE_02640	CDS	2379				hypothetical protein
JKMCHIPE_02641	CDS	333				hypothetical protein
JKMCHIPE_02642	CDS	594				hypothetical protein
JKMCHIPE_02643	CDS	153				hypothetical protein
JKMCHIPE_02644	CDS	2025				hypothetical protein
JKMCHIPE_02645	CDS	1206				hypothetical protein
JKMCHIPE_02646	CDS	645				hypothetical protein
JKMCHIPE_02647	CDS	807				hypothetical protein
JKMCHIPE_02648	CDS	231				hypothetical protein
JKMCHIPE_02649	CDS	1074				hypothetical protein
JKMCHIPE_02650	CDS	270				hypothetical protein
JKMCHIPE_02651	CDS	297				hypothetical protein
JKMCHIPE_02652	CDS	423				hypothetical protein
JKMCHIPE_02653	CDS	1593				hypothetical protein
JKMCHIPE_02654	CDS	336				hypothetical protein
JKMCHIPE_02655	CDS	195				hypothetical protein
JKMCHIPE_02656	CDS	2373				hypothetical protein
JKMCHIPE_02657	CDS	1461				hypothetical protein
JKMCHIPE_02658	CDS	2208	topB_3	5.6.2.1	COG0550	DNA topoisomerase 3
JKMCHIPE_02659	CDS	150				hypothetical protein
JKMCHIPE_02660	CDS	594				hypothetical protein
JKMCHIPE_02661	CDS	900				hypothetical protein
JKMCHIPE_02662	CDS	486	ssb_2		COG0629	Single-stranded DNA-binding protein
JKMCHIPE_02663	CDS	261				hypothetical protein
JKMCHIPE_02664	CDS	207				hypothetical protein
JKMCHIPE_02665	CDS	252				hypothetical protein
JKMCHIPE_02666	CDS	438				hypothetical protein
JKMCHIPE_02667	CDS	171				hypothetical protein
JKMCHIPE_02668	CDS	396				hypothetical protein
JKMCHIPE_02669	CDS	267				hypothetical protein
JKMCHIPE_02670	CDS	234				hypothetical protein
JKMCHIPE_02671	CDS	291				IS3 family transposase IS1485
JKMCHIPE_02672	CDS	837				IS3 family transposase IS1485
JKMCHIPE_02673	CDS	909				IS982 family transposase ISEfm1
JKMCHIPE_02674	CDS	246				hypothetical protein
JKMCHIPE_02675	CDS	222				hypothetical protein
JKMCHIPE_02676	CDS	201				hypothetical protein
JKMCHIPE_02677	CDS	681				IS6 family transposase IS1297
JKMCHIPE_02678	CDS	381				hypothetical protein
JKMCHIPE_02679	CDS	951				hypothetical protein
JKMCHIPE_02680	CDS	456				hypothetical protein
JKMCHIPE_02681	CDS	603	topB_4	5.6.2.1	COG0550	DNA topoisomerase 3
JKMCHIPE_02682	CDS	255				hypothetical protein
JKMCHIPE_02683	CDS	507				hypothetical protein
JKMCHIPE_02684	CDS	768	lacR_3			Lactose phosphotransferase system repressor
JKMCHIPE_02685	CDS	426	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
JKMCHIPE_02686	CDS	516	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
JKMCHIPE_02687	CDS	933	lacC_3	2.7.1.144		Tagatose-6-phosphate kinase
JKMCHIPE_02688	CDS	981	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
JKMCHIPE_02689	CDS	318	lacF_6			PTS system lactose-specific EIIA component
JKMCHIPE_02690	CDS	1707	lacE_3			PTS system lactose-specific EIICB component
JKMCHIPE_02691	CDS	1407	lacG_3	3.2.1.85		6-phospho-beta-galactosidase
JKMCHIPE_02692	CDS	900	lacX_2			Protein LacX, plasmid
JKMCHIPE_02693	CDS	837				IS3 family transposase IS1485
JKMCHIPE_02694	CDS	291				IS3 family transposase IS1485
JKMCHIPE_02695	CDS	888	dinG_3	3.1.-.-		3'-5' exonuclease DinG
JKMCHIPE_02696	CDS	510	lexA_2	3.4.21.88		LexA repressor
JKMCHIPE_02697	CDS	2115	clpC_2			putative ATP-dependent Clp protease ATP-binding subunit
JKMCHIPE_02698	CDS	228				hypothetical protein
JKMCHIPE_02699	CDS	192				hypothetical protein
JKMCHIPE_02700	CDS	423				hypothetical protein
JKMCHIPE_02701	CDS	675				hypothetical protein
JKMCHIPE_02702	CDS	141				hypothetical protein
JKMCHIPE_02703	CDS	1806	topB_5	5.6.2.1	COG0550	DNA topoisomerase 3
JKMCHIPE_02704	CDS	189				hypothetical protein
JKMCHIPE_02705	CDS	423				hypothetical protein
JKMCHIPE_02706	CDS	654	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
JKMCHIPE_02707	CDS	765	fetB		COG0390	putative iron export permease protein FetB
JKMCHIPE_02708	CDS	138				hypothetical protein
JKMCHIPE_02709	CDS	909				IS982 family transposase ISEfm1
JKMCHIPE_02710	CDS	498	paiA_2	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
JKMCHIPE_02711	CDS	696				hypothetical protein
JKMCHIPE_02712	CDS	408	doc		COG3654	Toxin Doc
JKMCHIPE_02713	CDS	234				hypothetical protein
JKMCHIPE_02714	CDS	1086	xerS		COG0582	Tyrosine recombinase XerS
JKMCHIPE_02715	CDS	555	xerC_10			Tyrosine recombinase XerC
JKMCHIPE_02716	CDS	684				hypothetical protein
JKMCHIPE_02717	CDS	246				IS200/IS605 family transposase ISAac1
JKMCHIPE_02718	CDS	864	citG_2	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
JKMCHIPE_02719	CDS	555	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
JKMCHIPE_02720	CDS	1560	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
JKMCHIPE_02721	CDS	906	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
JKMCHIPE_02722	CDS	294	citD		COG3052	Citrate lyase acyl carrier protein
JKMCHIPE_02723	CDS	1014	citC	6.2.1.22		[Citrate [pro-3S]-lyase] ligase
JKMCHIPE_02724	CDS	1305	cimH		COG3493	Citrate/malate transporter
JKMCHIPE_02725	CDS	1188		1.1.1.38		NAD-dependent malic enzyme
JKMCHIPE_02726	CDS	948	lsrR		COG2390	Transcriptional regulator LsrR
JKMCHIPE_02727	CDS	459				IS6 family transposase IS1297
JKMCHIPE_02728	CDS	291				IS3 family transposase IS1485
JKMCHIPE_02729	CDS	837				IS3 family transposase IS1485
JKMCHIPE_02730	CDS	438				Putative universal stress protein
JKMCHIPE_02731	CDS	1608	mntH_2			Divalent metal cation transporter MntH
JKMCHIPE_02732	CDS	909				IS982 family transposase ISEfm1
JKMCHIPE_02733	CDS	165	entP			Bacteriocin enterocin-P
JKMCHIPE_02734	CDS	267				hypothetical protein
JKMCHIPE_02735	CDS	2268	uvrA_2		COG0178	UvrABC system protein A
JKMCHIPE_02736	CDS	504	yfkM	3.2.-.-	COG0693	General stress protein 18
JKMCHIPE_02737	CDS	492			COG2826	IS30 family transposase ISLpl1
JKMCHIPE_02738	CDS	486				hypothetical protein
JKMCHIPE_02739	CDS	1245	yhjX			putative MFS-type transporter YhjX
JKMCHIPE_02740	CDS	471	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
JKMCHIPE_02741	CDS	846	dkgB_1	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
JKMCHIPE_02742	CDS	141				hypothetical protein
JKMCHIPE_02743	CDS	681				IS6 family transposase IS1216E
JKMCHIPE_02744	CDS	198				hypothetical protein
JKMCHIPE_02745	CDS	534				hypothetical protein
JKMCHIPE_02746	CDS	258				hypothetical protein
JKMCHIPE_02747	CDS	684				IS6 family transposase IS1216E
JKMCHIPE_02748	CDS	237	dhaL_2	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
JKMCHIPE_02749	CDS	1299				hypothetical protein
JKMCHIPE_02750	CDS	909				IS982 family transposase ISEfm1
JKMCHIPE_02751	CDS	114				hypothetical protein
JKMCHIPE_02752	CDS	564	hsdS_2		COG0732	Type-1 restriction enzyme EcoKI specificity protein
JKMCHIPE_02753	CDS	1044				hypothetical protein
JKMCHIPE_02754	CDS	405	ohrB_3		COG1764	Organic hydroperoxide resistance protein OhrB
JKMCHIPE_02755	CDS	249				hypothetical protein
JKMCHIPE_02756	CDS	117				hypothetical protein
JKMCHIPE_02757	CDS	726				hypothetical protein
JKMCHIPE_02758	CDS	111				hypothetical protein
JKMCHIPE_02759	CDS	828	ydbD_2	1.11.1.6	COG3546	putative manganese catalase
JKMCHIPE_02760	CDS	840	dkgB_2	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
JKMCHIPE_02761	CDS	651				hypothetical protein
JKMCHIPE_02762	CDS	957	ulaA_4		COG3037	Ascorbate-specific PTS system EIIC component
JKMCHIPE_02763	CDS	297				hypothetical protein
JKMCHIPE_02764	CDS	282	ulaB_3	2.7.1.194		Ascorbate-specific PTS system EIIB component
JKMCHIPE_02765	CDS	432	cmtB_2		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
JKMCHIPE_02766	CDS	1407				hypothetical protein
JKMCHIPE_02767	CDS	228				hypothetical protein
JKMCHIPE_02768	CDS	894				hypothetical protein
JKMCHIPE_02769	CDS	450				hypothetical protein
JKMCHIPE_02770	CDS	582	gph_2	3.1.3.18		Phosphoglycolate phosphatase
JKMCHIPE_02771	CDS	1344				hypothetical protein
JKMCHIPE_02772	CDS	267				hypothetical protein
JKMCHIPE_02773	CDS	468	gpmA_4	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JKMCHIPE_02774	CDS	906	mepA		COG0534	Multidrug export protein MepA
JKMCHIPE_02775	CDS	324				hypothetical protein
JKMCHIPE_02776	CDS	252				hypothetical protein
JKMCHIPE_02777	CDS	297	ulaB_4	2.7.1.194		Ascorbate-specific PTS system EIIB component
JKMCHIPE_02778	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
JKMCHIPE_02779	CDS	1266	sstT_2		COG3633	Serine/threonine transporter SstT
JKMCHIPE_02780	CDS	1293				hypothetical protein
JKMCHIPE_02781	CDS	1668				hypothetical protein
JKMCHIPE_02782	CDS	3150				hypothetical protein
JKMCHIPE_02783	CDS	1233				hypothetical protein
JKMCHIPE_02784	CDS	1596	prmC_3	2.1.1.297		Release factor glutamine methyltransferase
JKMCHIPE_02785	CDS	786				hypothetical protein
JKMCHIPE_02786	CDS	243				hypothetical protein
JKMCHIPE_02787	CDS	954			COG2826	IS30 family transposase IS1252
JKMCHIPE_02788	CDS	1173				hypothetical protein
JKMCHIPE_02789	CDS	729		3.4.21.-		Thermophilic serine proteinase
JKMCHIPE_02790	CDS	549				hypothetical protein
JKMCHIPE_02791	CDS	858	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
