locus_tag	ftype	length_bp	gene	EC_number	COG	product
EEFKBDCK_02996	CDS	531				IS3 family transposase ISBmu5
EEFKBDCK_02997	CDS	837				IS3 family transposase ISHar1
EEFKBDCK_02998	CDS	1557				hypothetical protein
EEFKBDCK_02999	CDS	753	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
EEFKBDCK_03000	CDS	774				hypothetical protein
EEFKBDCK_03001	CDS	285				hypothetical protein
EEFKBDCK_03002	CDS	444	rnhA	3.1.26.4	COG0328	Ribonuclease HI
EEFKBDCK_03003	CDS	717	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
EEFKBDCK_03004	CDS	678	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
EEFKBDCK_03005	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
EEFKBDCK_03006	CDS	711				hypothetical protein
EEFKBDCK_03007	CDS	732	lpxH_1	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
EEFKBDCK_03008	CDS	504		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
EEFKBDCK_03009	CDS	570		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
EEFKBDCK_03010	CDS	636	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
EEFKBDCK_03011	CDS	813	focA		COG2116	putative formate transporter 1
EEFKBDCK_03012	CDS	420	yhfA		COG1765	Protein YhfA
EEFKBDCK_03013	CDS	429	rplM		COG0102	50S ribosomal protein L13
EEFKBDCK_03014	CDS	393	rpsI		COG0103	30S ribosomal protein S9
EEFKBDCK_03015	CDS	1029	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
EEFKBDCK_03016	CDS	666				hypothetical protein
EEFKBDCK_03017	CDS	405				hypothetical protein
EEFKBDCK_03018	CDS	351	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
EEFKBDCK_03019	CDS	1071		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
EEFKBDCK_03020	CDS	429		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
EEFKBDCK_03021	CDS	603	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
EEFKBDCK_03022	CDS	897				hypothetical protein
EEFKBDCK_03023	CDS	1062	dinB	2.7.7.7	COG0389	DNA polymerase IV
EEFKBDCK_03024	CDS	876				hypothetical protein
EEFKBDCK_03025	CDS	678	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
EEFKBDCK_03026	CDS	1320				hypothetical protein
EEFKBDCK_03027	CDS	342				hypothetical protein
EEFKBDCK_03028	CDS	681				hypothetical protein
EEFKBDCK_03029	CDS	1725	proS	6.1.1.15	COG0442	Proline--tRNA ligase
EEFKBDCK_03030	rRNA	1530				16S ribosomal RNA
EEFKBDCK_03031	rRNA	1168				23S ribosomal RNA (partial)
EEFKBDCK_03032	rRNA	1768				23S ribosomal RNA (partial)
EEFKBDCK_03033	rRNA	108				5S ribosomal RNA
EEFKBDCK_03034	CDS	789	fabI_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
EEFKBDCK_03035	CDS	1182	ackA_2	2.7.2.1	COG0282	Acetate kinase
EEFKBDCK_03036	CDS	1377				hypothetical protein
EEFKBDCK_03037	CDS	777	pncB2_1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase 2
EEFKBDCK_03038	CDS	411	pncB2_2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase 2
EEFKBDCK_03039	CDS	1338	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
EEFKBDCK_03040	CDS	1266	tyrS	6.1.1.1		Tyrosine--tRNA ligase
EEFKBDCK_03041	CDS	1140	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
EEFKBDCK_03042	CDS	261				hypothetical protein
EEFKBDCK_03043	CDS	489	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
EEFKBDCK_03044	CDS	1743	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
EEFKBDCK_03045	CDS	717	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
EEFKBDCK_03046	CDS	1413	creD		COG4452	Inner membrane protein CreD
EEFKBDCK_03047	CDS	507				hypothetical protein
EEFKBDCK_03048	CDS	189				hypothetical protein
EEFKBDCK_03049	CDS	1434	creC	2.7.13.3	COG0642	Sensor protein CreC
EEFKBDCK_03050	CDS	684	creB		COG0745	Transcriptional regulatory protein CreB
EEFKBDCK_03051	CDS	981				hypothetical protein
EEFKBDCK_03052	CDS	1305				hypothetical protein
EEFKBDCK_03053	CDS	114				hypothetical protein
EEFKBDCK_03054	CDS	1389	caeA	3.1.1.-		Carboxylesterase A
EEFKBDCK_03055	CDS	762	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
EEFKBDCK_03056	CDS	1164	natB	7.2.2.4	COG1668	ABC transporter permease protein NatB
EEFKBDCK_03057	CDS	669				hypothetical protein
EEFKBDCK_03058	CDS	1041				putative HTH-type transcriptional regulator
EEFKBDCK_03059	CDS	750	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
EEFKBDCK_03060	CDS	186				hypothetical protein
EEFKBDCK_03061	CDS	915	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
EEFKBDCK_03062	CDS	1179	ftsZ		COG0206	Cell division protein FtsZ
EEFKBDCK_03063	CDS	1233	ftsA_2		COG0849	Cell division protein FtsA
EEFKBDCK_03064	CDS	768	ftsQ			Cell division protein FtsQ
EEFKBDCK_03065	CDS	909	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
EEFKBDCK_03066	CDS	1392	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
EEFKBDCK_03067	CDS	807	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
EEFKBDCK_03068	CDS	264	murG_2	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
EEFKBDCK_03069	CDS	1188	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
EEFKBDCK_03070	CDS	1395	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
EEFKBDCK_03071	CDS	1089	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
EEFKBDCK_03072	CDS	1368	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
EEFKBDCK_03073	CDS	1482	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
EEFKBDCK_03074	CDS	1872	penA	3.4.16.4	COG0768	putative peptidoglycan D,D-transpeptidase PenA
EEFKBDCK_03075	CDS	294	ftsL		COG3116	Cell division protein FtsL
EEFKBDCK_03076	CDS	933	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
EEFKBDCK_03077	CDS	438	mraZ		COG2001	Transcriptional regulator MraZ
EEFKBDCK_03078	CDS	924	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
EEFKBDCK_03079	CDS	852	rpoH		COG0568	RNA polymerase sigma factor RpoH
EEFKBDCK_03080	CDS	903	ftsX		COG2177	Cell division protein FtsX
EEFKBDCK_03081	CDS	654	ftsE		COG2884	Cell division ATP-binding protein FtsE
EEFKBDCK_03082	CDS	384				hypothetical protein
EEFKBDCK_03083	CDS	1728	kefC_2			Glutathione-regulated potassium-efflux system protein KefC
EEFKBDCK_03084	CDS	759	yaaA		COG3022	Peroxide stress resistance protein YaaA
EEFKBDCK_03085	CDS	615	fixJ			Transcriptional regulatory protein FixJ
EEFKBDCK_03086	CDS	2247	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
EEFKBDCK_03087	CDS	996	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
EEFKBDCK_03088	CDS	252				hypothetical protein
EEFKBDCK_03089	CDS	936				hypothetical protein
EEFKBDCK_03090	CDS	1899	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
EEFKBDCK_03091	CDS	705				hypothetical protein
EEFKBDCK_03092	CDS	120				hypothetical protein
EEFKBDCK_03093	CDS	840	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
EEFKBDCK_03094	CDS	777				hypothetical protein
EEFKBDCK_03095	CDS	1785	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
EEFKBDCK_03096	CDS	372				hypothetical protein
EEFKBDCK_03097	CDS	600		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
EEFKBDCK_03098	CDS	1266				hypothetical protein
EEFKBDCK_03099	CDS	1086	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
EEFKBDCK_03100	CDS	537	aroK	2.7.1.71	COG0703	Shikimate kinase
EEFKBDCK_03101	CDS	2094	sctC_5			Type 3 secretion system secretin
EEFKBDCK_03102	CDS	546				hypothetical protein
EEFKBDCK_03103	CDS	633				hypothetical protein
EEFKBDCK_03104	CDS	597				hypothetical protein
EEFKBDCK_03105	CDS	1074	ftsA_3			Cell division protein FtsA
EEFKBDCK_03106	CDS	2304	mrcA		COG5009	Penicillin-binding protein 1A
EEFKBDCK_03107	CDS	582				hypothetical protein
EEFKBDCK_03108	CDS	744	ycgR_2			Flagellar brake protein YcgR
EEFKBDCK_03109	CDS	1455	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
EEFKBDCK_03110	CDS	675				hypothetical protein
EEFKBDCK_03111	CDS	768				hypothetical protein
EEFKBDCK_03112	CDS	549		3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
EEFKBDCK_03113	CDS	2073	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
EEFKBDCK_03114	CDS	474				hypothetical protein
EEFKBDCK_03115	CDS	897	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
EEFKBDCK_03116	CDS	471	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
EEFKBDCK_03117	CDS	357				hypothetical protein
EEFKBDCK_03118	CDS	978	ybeZ		COG1702	PhoH-like protein
EEFKBDCK_03119	CDS	618				hypothetical protein
EEFKBDCK_03120	CDS	1344	miaB_2	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
EEFKBDCK_03121	CDS	327				hypothetical protein
EEFKBDCK_03122	CDS	1149	garK	2.7.1.165	COG1929	Glycerate 2-kinase
EEFKBDCK_03123	CDS	1257				hypothetical protein
EEFKBDCK_03124	CDS	1146	cdaR		COG3835	Carbohydrate diacid regulator
EEFKBDCK_03125	CDS	1152	macA_2		COG0845	Macrolide export protein MacA
EEFKBDCK_03126	CDS	1980	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
EEFKBDCK_03127	CDS	1353	tdeA		COG1538	Toxin and drug export protein A
EEFKBDCK_03128	CDS	1704				hypothetical protein
EEFKBDCK_03129	CDS	1233			COG2081	putative protein
EEFKBDCK_03130	CDS	219				hypothetical protein
EEFKBDCK_03131	tRNA	77				tRNA-Met(cat)
EEFKBDCK_03132	CDS	1158				hypothetical protein
EEFKBDCK_03133	CDS	732	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
EEFKBDCK_03134	CDS	930	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
EEFKBDCK_03135	CDS	783	speE_2	2.5.1.16		Polyamine aminopropyltransferase
EEFKBDCK_03136	CDS	516	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
EEFKBDCK_03137	CDS	1587	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
EEFKBDCK_03138	CDS	1350	zraR_2		COG2204	Transcriptional regulatory protein ZraR
EEFKBDCK_03139	CDS	579	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
EEFKBDCK_03140	CDS	1896	kup			Low affinity potassium transport system protein kup
EEFKBDCK_03141	CDS	597				hypothetical protein
EEFKBDCK_03142	CDS	2889				hypothetical protein
EEFKBDCK_03143	rRNA	1530				16S ribosomal RNA
EEFKBDCK_03144	rRNA	2889				23S ribosomal RNA
EEFKBDCK_03145	rRNA	109				5S ribosomal RNA
EEFKBDCK_03146	CDS	1047	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
EEFKBDCK_03147	CDS	819	lpxH_2	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
EEFKBDCK_03148	CDS	1965				hypothetical protein
EEFKBDCK_03149	CDS	2001				hypothetical protein
EEFKBDCK_03150	CDS	585				hypothetical protein
EEFKBDCK_03151	CDS	1092	alsB		COG1879	D-allose-binding periplasmic protein
EEFKBDCK_03152	CDS	1854				hypothetical protein
EEFKBDCK_03153	CDS	831	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
EEFKBDCK_03154	CDS	531				IS3 family transposase ISHar1
EEFKBDCK_03155	CDS	837				IS3 family transposase ISHar1
EEFKBDCK_03156	CDS	3951	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
EEFKBDCK_03157	CDS	2484	chb_2	3.2.1.52		Chitobiase
EEFKBDCK_03158	CDS	360	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
EEFKBDCK_03159	CDS	879				hypothetical protein
EEFKBDCK_03160	CDS	690	yohK		COG1346	Inner membrane protein YohK
EEFKBDCK_03161	CDS	408	cidA			Holin-like protein CidA
EEFKBDCK_03162	CDS	867	cynR			HTH-type transcriptional regulator CynR
EEFKBDCK_03163	tRNA	85				tRNA-Leu(caa)
EEFKBDCK_03164	CDS	795	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
EEFKBDCK_03165	CDS	1203	lpoA			Penicillin-binding protein activator LpoA
EEFKBDCK_03166	CDS	345				hypothetical protein
EEFKBDCK_03167	CDS	591	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
EEFKBDCK_03168	CDS	582				hypothetical protein
EEFKBDCK_03169	CDS	1203	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
EEFKBDCK_03170	CDS	1548	murJ_3		COG0728	putative lipid II flippase MurJ
EEFKBDCK_03171	CDS	264	rpsT		COG0268	30S ribosomal protein S20
EEFKBDCK_03172	CDS	354				hypothetical protein
EEFKBDCK_03173	CDS	1161	cheB_6	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
EEFKBDCK_03174	CDS	1017				hypothetical protein
EEFKBDCK_03175	CDS	1599	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
EEFKBDCK_03176	CDS	1617				hypothetical protein
EEFKBDCK_03177	CDS	1425	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
EEFKBDCK_03178	CDS	1035				hypothetical protein
EEFKBDCK_03179	CDS	582				hypothetical protein
EEFKBDCK_03180	CDS	180				hypothetical protein
EEFKBDCK_03181	CDS	774				hypothetical protein
EEFKBDCK_03182	CDS	1860				hypothetical protein
EEFKBDCK_03183	CDS	750			COG3039	IS5 family transposase ISPa67
EEFKBDCK_03184	CDS	111				hypothetical protein
EEFKBDCK_03185	tRNA	76				tRNA-His(gtg)
EEFKBDCK_03186	tRNA	77				tRNA-Arg(tct)
EEFKBDCK_03187	tRNA	77				tRNA-Pro(tgg)
EEFKBDCK_03188	CDS	855	folD			Bifunctional protein FolD protein
EEFKBDCK_03189	CDS	834	pyrD_2	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
EEFKBDCK_03190	CDS	225	pyrD_3	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
EEFKBDCK_03191	CDS	582	rnfA	7.-.-.-		Ion-translocating oxidoreductase complex subunit A
EEFKBDCK_03192	CDS	567	rnfB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
EEFKBDCK_03193	CDS	2088	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
EEFKBDCK_03194	CDS	1017	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
EEFKBDCK_03195	CDS	630	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
EEFKBDCK_03196	CDS	687	rnfE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
EEFKBDCK_03197	CDS	207				hypothetical protein
EEFKBDCK_03198	CDS	252				hypothetical protein
EEFKBDCK_03199	CDS	651	nth	4.2.99.18	COG0177	Endonuclease III
EEFKBDCK_03200	CDS	456				hypothetical protein
EEFKBDCK_03201	CDS	1260				hypothetical protein
EEFKBDCK_03202	CDS	918	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EEFKBDCK_03203	CDS	162				hypothetical protein
EEFKBDCK_03204	CDS	1182	torC		COG3005	Cytochrome c-type protein TorC
EEFKBDCK_03205	CDS	2490	torA	1.7.2.3		Trimethylamine-N-oxide reductase
EEFKBDCK_03206	CDS	645	torD		COG3381	Chaperone protein TorD
EEFKBDCK_03207	CDS	483	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
EEFKBDCK_03208	CDS	1995	rep_3	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
EEFKBDCK_03209	CDS	1431	pykA	2.7.1.40	COG0469	Pyruvate kinase II
EEFKBDCK_03210	CDS	498	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
EEFKBDCK_03211	CDS	945	rlmK	2.1.1.264	COG1092	Ribosomal RNA large subunit methyltransferase K
EEFKBDCK_03212	CDS	1407	dinG	3.1.-.-		3'-5' exonuclease DinG
EEFKBDCK_03213	CDS	711	rsmI_2	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
EEFKBDCK_03214	CDS	585	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
EEFKBDCK_03215	CDS	522	yceD_4		COG1399	Large ribosomal RNA subunit accumulation protein YceD
EEFKBDCK_03216	CDS	180	rpmF		COG0333	50S ribosomal protein L32
EEFKBDCK_03217	CDS	1038	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
EEFKBDCK_03218	CDS	957	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
EEFKBDCK_03219	CDS	927	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
EEFKBDCK_03220	CDS	744	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EEFKBDCK_03221	CDS	240	acpP_4		COG0236	Acyl carrier protein
EEFKBDCK_03222	CDS	1242	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
EEFKBDCK_03223	CDS	510	blc		COG3040	Outer membrane lipoprotein Blc
EEFKBDCK_03224	CDS	1308	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
EEFKBDCK_03225	CDS	852	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
EEFKBDCK_03226	tRNA	90				tRNA-Ser(cga)
EEFKBDCK_03227	CDS	1458	mltF_2	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
EEFKBDCK_03228	CDS	1386	gltX	6.1.1.17		Glutamate--tRNA ligase
EEFKBDCK_03229	CDS	1551	nagZ_2	3.2.1.52		Beta-hexosaminidase
EEFKBDCK_03230	CDS	633				hypothetical protein
EEFKBDCK_03231	CDS	546				hypothetical protein
EEFKBDCK_03232	CDS	2220	sapA		COG2931	S-layer protein
EEFKBDCK_03233	CDS	639				hypothetical protein
EEFKBDCK_03234	CDS	612				hypothetical protein
EEFKBDCK_03235	CDS	1062				hypothetical protein
EEFKBDCK_03236	CDS	1329	tolC_2		COG1538	Outer membrane protein TolC
EEFKBDCK_03237	CDS	1344	prsE			Type I secretion system membrane fusion protein PrsE
EEFKBDCK_03238	CDS	1719	prsD			Type I secretion system ATP-binding protein PrsD
EEFKBDCK_03239	CDS	609				hypothetical protein
EEFKBDCK_03240	CDS	1662				hypothetical protein
EEFKBDCK_03241	CDS	975		2.4.-.-		putative glycosyltransferase
EEFKBDCK_03242	CDS	405				hypothetical protein
EEFKBDCK_03243	CDS	1455	rng	3.1.26.-	COG1530	Ribonuclease G
EEFKBDCK_03244	CDS	1002	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
EEFKBDCK_03245	CDS	489	lptE		COG2980	LPS-assembly lipoprotein LptE
EEFKBDCK_03246	CDS	2601	leuS	6.1.1.4		Leucine--tRNA ligase
EEFKBDCK_03247	CDS	450				hypothetical protein
EEFKBDCK_03248	CDS	468	eco		COG4574	Ecotin
EEFKBDCK_03249	CDS	498				hypothetical protein
EEFKBDCK_03250	CDS	552		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
EEFKBDCK_03251	CDS	1239				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
EEFKBDCK_03252	CDS	618		3.4.21.-	COG3340	putative peptidase
EEFKBDCK_03253	CDS	705	treR		COG2188	HTH-type transcriptional regulator TreR
EEFKBDCK_03254	CDS	1392	pepP_2	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
EEFKBDCK_03255	CDS	768				hypothetical protein
EEFKBDCK_03256	CDS	1398	ahcY	3.3.1.1		Adenosylhomocysteinase
EEFKBDCK_03257	CDS	1407				hypothetical protein
EEFKBDCK_03258	CDS	402				hypothetical protein
EEFKBDCK_03259	CDS	597				hypothetical protein
EEFKBDCK_03260	CDS	1314				hypothetical protein
EEFKBDCK_03261	CDS	1461	add	3.5.4.4		Adenosine deaminase
EEFKBDCK_03262	CDS	1587	aceB	2.3.3.9	COG2225	Malate synthase A
EEFKBDCK_03263	CDS	1281	aceA	4.1.3.1	COG2224	Isocitrate lyase
EEFKBDCK_03264	CDS	528	grpE		COG0576	Protein GrpE
EEFKBDCK_03265	CDS	1932	dnaK_2		COG0443	Chaperone protein DnaK
EEFKBDCK_03266	CDS	1632	pctB		COG0840	Methyl-accepting chemotaxis protein PctB
EEFKBDCK_03267	CDS	1125	dnaJ_2		COG0484	Chaperone protein DnaJ
EEFKBDCK_03268	CDS	468	ydcZ		COG3238	Inner membrane protein YdcZ
EEFKBDCK_03269	CDS	1926	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
EEFKBDCK_03270	CDS	693	pcm_2	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
EEFKBDCK_03271	CDS	324	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
EEFKBDCK_03272	CDS	2451				hypothetical protein
EEFKBDCK_03273	CDS	1185				hypothetical protein
EEFKBDCK_03274	CDS	1056	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
EEFKBDCK_03275	CDS	942	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
EEFKBDCK_03276	CDS	906	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
EEFKBDCK_03277	CDS	570	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
EEFKBDCK_03278	CDS	771	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
EEFKBDCK_03279	CDS	1104	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
EEFKBDCK_03280	CDS	1317	spnQ	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
EEFKBDCK_03281	CDS	1065	fcl_2	1.1.1.271		GDP-L-fucose synthase
EEFKBDCK_03282	CDS	798	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
EEFKBDCK_03283	CDS	897	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
EEFKBDCK_03284	CDS	1344				hypothetical protein
EEFKBDCK_03285	CDS	978				hypothetical protein
EEFKBDCK_03286	CDS	1095				hypothetical protein
EEFKBDCK_03287	CDS	876				hypothetical protein
EEFKBDCK_03288	CDS	972				hypothetical protein
EEFKBDCK_03289	CDS	825	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
EEFKBDCK_03290	CDS	1098	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
EEFKBDCK_03291	CDS	2421	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EEFKBDCK_03292	CDS	1023	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EEFKBDCK_03293	CDS	1584				hypothetical protein
EEFKBDCK_03294	CDS	1188	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EEFKBDCK_03295	CDS	789	tagG		COG1682	Teichoic acid translocation permease protein TagG
EEFKBDCK_03296	CDS	1134	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EEFKBDCK_03297	CDS	1227	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EEFKBDCK_03298	CDS	684			COG0664	Cyclic AMP receptor protein
EEFKBDCK_03299	CDS	1422				hypothetical protein
EEFKBDCK_03300	CDS	1899				hypothetical protein
EEFKBDCK_03301	CDS	1176				hypothetical protein
EEFKBDCK_03302	CDS	762				hypothetical protein
EEFKBDCK_03303	CDS	594		1.15.1.1		Superoxide dismutase [Fe]
EEFKBDCK_03304	CDS	927	cbiB			Cobalamin biosynthesis protein CbiB
EEFKBDCK_03305	CDS	651	ycgM		COG0179	putative protein YcgM
EEFKBDCK_03306	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
EEFKBDCK_03307	CDS	102				hypothetical protein
EEFKBDCK_03308	CDS	213	rpsU		COG0828	30S ribosomal protein S21
EEFKBDCK_03309	CDS	444	yqeY		COG1610	putative protein YqeY
EEFKBDCK_03310	CDS	1956	dnaG	2.7.7.-	COG0358	DNA primase
EEFKBDCK_03311	CDS	1953	rpoD		COG0568	RNA polymerase sigma factor RpoD
EEFKBDCK_03312	tRNA	77				tRNA-Met(cat)
EEFKBDCK_03313	CDS	771				hypothetical protein
EEFKBDCK_03314	CDS	1788				hypothetical protein
EEFKBDCK_03315	CDS	2634				hypothetical protein
EEFKBDCK_03316	CDS	492				hypothetical protein
EEFKBDCK_03317	CDS	498				hypothetical protein
EEFKBDCK_03318	CDS	1089				IS3 family transposase ISCARN101
EEFKBDCK_03319	CDS	156				hypothetical protein
EEFKBDCK_03320	CDS	189				hypothetical protein
EEFKBDCK_03321	CDS	318				hypothetical protein
EEFKBDCK_03322	CDS	291				hypothetical protein
EEFKBDCK_03323	CDS	315				hypothetical protein
EEFKBDCK_03324	CDS	741				hypothetical protein
EEFKBDCK_03325	CDS	414				hypothetical protein
EEFKBDCK_03326	CDS	495		2.7.7.70	COG2870	D-beta-D-heptose 1-phosphate adenylyltransferase
EEFKBDCK_03327	CDS	1170				hypothetical protein
EEFKBDCK_03328	CDS	1188				hypothetical protein
EEFKBDCK_03329	CDS	351	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
